event_time_utc,event_type,symbol,source,direction,entry_price,exit_price,sl,tp1,tp2,quantity,notional_usdt,pnl_usdt,balance_after_usdt,exit_reason
2026-09-21T09:35:27.924114+00:00,close,DOTUSDT,ICT/SMC Scalp Pro,short,1.1729500000000002,1.1892410505661168,,,,4.26,,-0.06939987541165707,2993.6084701310083,SL
2026-09-21T09:35:34.859660+00:00,close,DYDXUSDT,ICT/SMC Scalp Pro,long,0.13135,0.1346080152972354,,,,38.06,,0.12400006221277955,2993.732470193221,TP1
2026-09-21T09:35:38.086348+00:00,close,DYMUSDT,ICT/SMC Scalp Pro,short,0.018099999999999998,0.018449220418655172,,,,276.2,,-0.096454679632559,2993.6360155135885,SL
2026-09-21T09:35:38.485344+00:00,close,DYMUSDT,ICT/SMC Scalp Pro,short,0.018099999999999998,0.018449220418655172,,,,276.2,,-0.096454679632559,2993.539560833956,SL
2026-09-21T09:35:42.150099+00:00,close,EDUUSDT,ICT/SMC Scalp Pro,short,0.0501,0.050632265083241236,,,,99.8,,-0.05312005530747548,2993.4864407786486,SL
2026-09-21T09:35:42.549400+00:00,close,EDUUSDT,ICT/SMC Scalp Pro,short,0.0501,0.050632265083241236,,,,99.8,,-0.05312005530747548,2993.4333207233412,SL
2026-09-21T09:35:49.004113+00:00,close,EIGENUSDT,Supertrend+ADX,short,0.23385,0.24328410521583738,,,,64.14,,-0.6051035085438091,2992.8282172147974,SL
2026-09-21T09:35:49.400098+00:00,close,EIGENUSDT,Supertrend+ADX,short,0.23385,0.24328410521583738,,,,64.14,,-0.6051035085438091,2992.2231137062536,SL
2026-09-21T09:35:52.477446+00:00,close,EIGENUSDT,ICT/SMC Scalp Pro,short,0.23635,0.24074837785261907,,,,21.15,,-0.09302569158289327,2992.1300880146705,SL
2026-09-21T09:35:52.883315+00:00,close,EIGENUSDT,ICT/SMC Scalp Pro,short,0.23635,0.24074837785261907,,,,21.16,,-0.09306967536141947,2992.0370183393093,SL
2026-09-21T09:35:59.785596+00:00,close,ENSUSDT,ICT/SMC Scalp Pro,short,6.5845,6.689376255110901,,,,0.7593,,-0.07963254050570664,2991.9573857988034,SL
2026-09-21T09:36:00.214180+00:00,close,ENSUSDT,ICT/SMC Scalp Pro,short,6.5845,6.689376255110901,,,,0.7594,,-0.07964302813121774,2991.8777427706723,SL
2026-09-21T09:36:16.896345+00:00,open,ENSUSDT,ICT/SMC Scalp Pro,short,6.744,,6.845666705482607,6.59149994177609,6.438999883552179,1.4827,10.0,,,
2026-09-21T09:36:27.153007+00:00,close,ETHUSDT,ICT/SMC Scalp Pro,short,2703.3599999999997,2727.376601792984,,,,0.001849,,-0.044406696715227685,2991.833336073957,SL
2026-09-21T09:36:27.540774+00:00,close,ETHUSDT,ICT/SMC Scalp Pro,short,2703.3599999999997,2727.376601792984,,,,0.00185,,-0.04443071331702068,2991.78890536064,SL
2026-09-21T09:36:41.704926+00:00,close,FILUSDT,ICT/SMC Scalp Pro,short,0.9865999999999999,1.0009795918313016,,,,5.06,,-0.07276073466638641,2991.716144625974,SL
2026-09-21T09:36:42.090241+00:00,close,FILUSDT,ICT/SMC Scalp Pro,short,0.9865999999999999,1.0009795918313016,,,,5.07,,-0.07290453058469944,2991.643240095389,SL
2026-09-21T09:36:45.580195+00:00,open,FILUSDT,ICT/SMC Scalp Pro,short,1.0091,,1.025975328222886,0.9837870076656713,0.9584740153313424,9.9,10.0,,,
2026-09-21T09:37:13.390415+00:00,close,GMXUSDT,ICT/SMC Scalp Pro,short,7.9801,8.067382400401355,,,,0.6265,,-0.05468242385144879,2991.5885576715377,SL
2026-09-21T09:37:13.759173+00:00,close,GMXUSDT,ICT/SMC Scalp Pro,short,7.9801,8.067382400401355,,,,0.6266,,-0.054691152091488934,2991.5338665194463,SL
2026-09-21T09:37:40.494492+00:00,close,IDUSDT,ICT/SMC Scalp Pro,short,0.03625,0.03667270626273103,,,,137.93,,-0.05830387481849142,2991.4755626446276,SL
2026-09-21T09:37:40.896829+00:00,close,IDUSDT,ICT/SMC Scalp Pro,short,0.03625,0.03667270626273103,,,,137.93,,-0.05830387481849142,2991.417258769809,SL
2026-09-21T09:38:34.679834+00:00,close,LINKUSDT,ICT/SMC Scalp Pro,short,12.83615,12.997272419081462,,,,0.38,,-0.061226519250955465,2991.356032250558,SL
2026-09-21T09:38:35.154086+00:00,close,LINKUSDT,ICT/SMC Scalp Pro,short,12.83615,12.997272419081462,,,,0.39,,-0.06283774344177008,2991.2931945071164,SL
2026-09-21T09:38:42.814958+00:00,close,LTCUSDT,ICT/SMC Scalp Pro,short,59.025,59.700740075609595,,,,0.0847,,-0.05723518440413279,2991.2359593227125,SL
2026-09-21T09:38:43.198059+00:00,close,LTCUSDT,ICT/SMC Scalp Pro,short,59.025,59.700740075609595,,,,0.08471,,-0.05724194180488888,2991.1787173809075,SL
2026-09-21T09:38:59.833282+00:00,close,MANAUSDT,Supertrend+ADX,short,0.08351,0.08542859570245952,,,,179.6,,-0.34457978816172913,2990.8341375927457,SL
2026-09-21T09:39:00.223376+00:00,close,MANAUSDT,Supertrend+ADX,short,0.08351,0.08542859570245952,,,,179.6,,-0.34457978816172913,2990.489557804584,SL
2026-09-21T09:39:04.851455+00:00,close,MANTAUSDT,ICT/SMC Scalp Pro,short,0.06969,0.07056102202676895,,,,71.7,,-0.06245227931933352,2990.427105525265,SL
2026-09-21T09:39:05.270092+00:00,close,MANTAUSDT,ICT/SMC Scalp Pro,short,0.06969,0.07056102202676895,,,,71.7,,-0.06245227931933352,2990.3646532459456,SL
2026-09-21T09:39:27.629655+00:00,close,METISUSDT,ICT/SMC Scalp Pro,short,3.6304999999999996,3.7120756334464424,,,,1.377,,-0.11232964725575174,2990.25232359869,SL
2026-09-21T09:39:28.074093+00:00,close,METISUSDT,ICT/SMC Scalp Pro,short,3.6304999999999996,3.7120756334464424,,,,1.377,,-0.11232964725575174,2990.1399939514345,SL
2026-09-21T09:39:31.312204+00:00,open,METISUSDT,ICT/SMC Scalp Pro,short,3.7744999999999997,,3.8684120348526077,3.633631947721088,3.4927638954421765,2.649,10.0,,,
2026-09-21T09:39:40.965722+00:00,close,MTLUSDT,ICT/SMC Scalp Pro,long,0.30215000000000003,0.3064155792503634,,,,16.548,,0.07058680543501288,2990.2105807568696,TP1
2026-09-21T09:39:52.093038+00:00,close,NMRUSDT,Supertrend+ADX,long,9.155000000000001,9.514078720405163,,,,1.6384,,0.5883145755118167,2990.7988953323816,TP2
2026-09-21T09:39:55.017829+00:00,open,NMRUSDT,ICT/SMC Scalp Pro,short,9.550999999999998,,9.628371032592169,9.434943451111744,9.31888690222349,1.047,10.0,,,
2026-09-21T09:40:01.037913+00:00,close,OGNUSDT,ICT/SMC Scalp Pro,short,0.019725,0.019853225821235138,,,,253.485,,-0.032503322295788985,2990.766392010086,SL
2026-09-21T09:40:01.443752+00:00,close,OGNUSDT,ICT/SMC Scalp Pro,short,0.019725,0.019853225821235138,,,,253.485,,-0.032503322295788985,2990.73388868779,SL
2026-09-21T09:40:12.664153+00:00,close,OPUSDT,ICT/SMC Scalp Pro,short,0.1271,0.12966145717847108,,,,39.33,,-0.1007421108292679,2990.633146576961,SL
2026-09-21T09:40:13.097208+00:00,close,OPUSDT,ICT/SMC Scalp Pro,short,0.1271,0.12966145717847108,,,,39.34,,-0.10076772540105262,2990.5323788515598,SL
2026-09-21T09:40:27.880563+00:00,open,PENDLEUSDT,Supertrend+ADX,short,2.7478,,2.8712377905448774,2.5626433141826834,2.3774866283653666,10.9,30.0,,,
2026-09-21T09:40:30.120420+00:00,close,PEOPLEUSDT,Supertrend+ADX,long,0.0087,0.00911797346694348,,,,1724.137,,0.720643519375532,2991.2530223709355,TP1
2026-09-21T09:40:39.897616+00:00,close,PEPEUSDT,Supertrend+ADX,short,4.08795e-06,4.219185430721677e-06,,,,3669320.8,,-0.48154489564400776,2990.7714774752912,SL
2026-09-21T09:40:40.303111+00:00,close,PEPEUSDT,Supertrend+ADX,short,4.08795e-06,4.219185430721677e-06,,,,3669320.8,,-0.48154489564400776,2990.289932579647,SL
2026-09-21T09:40:42.226139+00:00,close,PEPEUSDT,ICT/SMC Scalp Pro,short,4.15945e-06,4.2303729153734935e-06,,,,1202082.0,,-0.08525515995800033,2990.2046774196892,SL
2026-09-21T09:40:42.629193+00:00,close,PEPEUSDT,ICT/SMC Scalp Pro,short,4.15945e-06,4.2303729153734935e-06,,,,1202082.0,,-0.08525515995800033,2990.1194222597314,SL
2026-09-21T09:40:51.833187+00:00,close,PIXELUSDT,ICT/SMC Scalp Pro,short,0.00532,0.005367264809538822,,,,939.8,,-0.04441946800458515,2990.075002791727,SL
2026-09-21T09:40:52.320299+00:00,close,PIXELUSDT,ICT/SMC Scalp Pro,short,0.00532,0.005367264809538822,,,,939.8,,-0.04441946800458515,2990.0305833237226,SL
2026-09-21T09:40:56.493506+00:00,open,POLUSDT,Supertrend+ADX,short,0.1117,,0.11553890884100972,0.10594163673848542,0.10018327347697085,268.5765,30.0,,,
2026-09-21T09:41:03.705716+00:00,close,PORTALUSDT,ICT/SMC Scalp Pro,short,0.020145,0.020442540000811093,,,,248.2,,-0.07384942820131332,2989.956733895521,SL
2026-09-21T09:41:04.137944+00:00,close,PORTALUSDT,ICT/SMC Scalp Pro,short,0.020145,0.020442540000811093,,,,248.2,,-0.07384942820131332,2989.88288446732,SL
2026-09-21T09:41:17.656145+00:00,close,RAREUSDT,ICT/SMC Scalp Pro,short,0.01303,0.013125991896761995,,,,383.7,,-0.03683209078757735,2989.8460523765325,SL
2026-09-21T09:41:18.156728+00:00,close,RAREUSDT,ICT/SMC Scalp Pro,short,0.01303,0.013125991896761995,,,,383.7,,-0.03683209078757735,2989.809220285745,SL
2026-09-21T09:41:38.701550+00:00,close,ROSEUSDT,Supertrend+ADX,long,0.00746,0.007873279901053333,,,,2010.7,,0.8309818970479375,2990.640202182793,TP1
2026-09-21T09:41:44.684644+00:00,close,ROSEUSDT,ICT/SMC Scalp Pro,short,0.00774,0.007850046377611272,,,,645.9,,-0.07107895529912005,2990.569123227494,SL
2026-09-21T09:41:45.126945+00:00,close,ROSEUSDT,ICT/SMC Scalp Pro,short,0.00774,0.007850046377611272,,,,646.0,,-0.07108995993688118,2990.4980332675573,SL
2026-09-21T09:42:19.666370+00:00,close,SATSUSDT,ICT/SMC Scalp Pro,short,1.1699999999999999e-08,1.1830522571888247e-08,,,,427350427.3,,-0.055778876868737906,2990.4422543906885,SL
2026-09-21T09:42:20.036686+00:00,close,SATSUSDT,ICT/SMC Scalp Pro,short,1.1699999999999999e-08,1.1830522571888247e-08,,,,427350427.4,,-0.05577887688179016,2990.3864755138065,SL
2026-09-21T09:42:28.786085+00:00,close,SHIBUSDT,ICT/SMC Scalp Pro,short,5.7e-06,5.779763374805397e-06,,,,877192.9,,-0.06996786605933315,2990.316507647747,SL
2026-09-21T09:42:29.164026+00:00,close,SHIBUSDT,ICT/SMC Scalp Pro,short,5.7e-06,5.779763374805397e-06,,,,877192.9,,-0.06996786605933315,2990.2465397816877,SL
2026-09-21T09:43:12.503279+00:00,close,SUPERUSDT,ICT/SMC Scalp Pro,short,0.1422,0.14368904217810055,,,,35.1,,-0.05226538045132959,2990.1942744012363,SL
2026-09-21T09:43:13.094101+00:00,close,SUPERUSDT,ICT/SMC Scalp Pro,short,0.1422,0.14368904217810055,,,,35.1,,-0.05226538045132959,2990.142009020785,SL
2026-09-21T09:43:44.696977+00:00,close,TRXUSDT,ICT/SMC Scalp Pro,short,0.34444050000000004,0.34517269285059166,,,,14.5,,-0.010616796333578454,2990.1313922244512,SL
2026-09-21T09:43:45.137513+00:00,close,TRXUSDT,ICT/SMC Scalp Pro,short,0.34444050000000004,0.34517269285059166,,,,14.5,,-0.010616796333578454,2990.1207754281177,SL
2026-09-21T09:44:06.054470+00:00,close,WUSDT,ICT/SMC Scalp Pro,short,0.01205,0.01205,,,,414.9,,-0.0,2990.1207754281177,SL
2026-09-21T09:44:12.164220+00:00,close,WIFUSDT,ICT/SMC Scalp Pro,long,0.20265,0.21198071741633376,,,,24.67,,0.2301887986609539,2990.3509642267786,TP2
2026-09-21T09:45:54.220637+00:00,close,ADAUSDT,ICT/SMC Scalp Pro,short,0.2365795,0.24009039058764142,,,,21.1,,-0.07407979139923405,2990.2768844353795,SL
2026-09-21T09:45:54.642997+00:00,close,ADAUSDT,ICT/SMC Scalp Pro,short,0.2365795,0.24009039058764142,,,,21.1,,-0.07407979139923405,2990.2028046439805,SL
2026-09-21T09:45:59.552148+00:00,open,ADAUSDT,ICT/SMC Scalp Pro,short,0.2410465,,0.24470138814407844,0.23556416778388237,0.23008183556776476,41.4,10.0,,,
2026-09-21T09:47:21.863665+00:00,open,BANANAUSDT,ICT/SMC Scalp Pro,short,4.135,,4.17520740352038,4.074688894719428,4.014377789438858,2.4183,10.0,,,
2026-09-21T09:47:25.436345+00:00,close,BANDUSDT,ICT/SMC Scalp Pro,short,0.2075,0.20922887395992565,,,,24.09638,,-0.04165960391047344,2990.16114504007,SL
2026-09-21T09:47:25.979852+00:00,close,BANDUSDT,ICT/SMC Scalp Pro,short,0.2075,0.20922887395992565,,,,24.09639,,-0.04165962119921304,2990.1194854188707,SL
2026-09-21T09:48:05.951741+00:00,close,BTCUSDT,ICT/SMC Scalp Pro,short,84399.98999999999,85123.24406235838,,,,5.9e-05,,-0.042671989679145116,2990.0768134291916,SL
2026-09-21T09:48:06.348241+00:00,close,BTCUSDT,ICT/SMC Scalp Pro,short,84399.98999999999,85123.24406235838,,,,5.9e-05,,-0.042671989679145116,2990.0341414395125,SL
2026-09-21T09:48:09.439046+00:00,open,BTCUSDT,ICT/SMC Scalp Pro,short,84925.09,,85721.12887573997,83731.03168639002,82536.97337278005,0.000117,10.0,,,
2026-09-21T09:48:56.582473+00:00,open,DIAUSDT,ICT/SMC Scalp Pro,short,0.1374,,0.13872163447768396,0.13541754828347405,0.13343509656694813,72.7,10.0,,,
2026-09-21T09:49:00.655447+00:00,close,DOGEUSDT,ICT/SMC Scalp Pro,short,0.0926562,0.09395959222391309,,,,53.9,,-0.07025284086891592,2989.9638885986437,SL
2026-09-21T09:49:01.036120+00:00,close,DOGEUSDT,ICT/SMC Scalp Pro,short,0.0926562,0.09395959222391309,,,,54.0,,-0.07038318009130723,2989.8935054185526,SL
2026-09-21T09:49:17.853527+00:00,open,DYMUSDT,ICT/SMC Scalp Pro,short,0.0184,,0.01882526143976622,0.017762107840350674,0.017124215680701348,543.4,10.0,,,
2026-09-21T09:49:45.520658+00:00,open,ETHUSDT,ICT/SMC Scalp Pro,short,2739.965,,2768.464793746809,2697.2153093797865,2654.465618759573,0.003649,10.0,,,
2026-09-21T09:49:49.317407+00:00,close,ETHFIUSDT,ICT/SMC Scalp Pro,short,0.7548999999999999,0.7688868575658522,,,,6.6,,-0.092313259934625,2989.801192158618,SL
2026-09-21T09:49:49.688835+00:00,close,ETHFIUSDT,ICT/SMC Scalp Pro,short,0.7548999999999999,0.7688868575658522,,,,6.6,,-0.092313259934625,2989.7088788986835,SL
2026-09-21T09:49:53.411657+00:00,open,ETHFIUSDT,ICT/SMC Scalp Pro,short,0.7693000000000001,,0.7840299895620737,0.7472050156568897,0.7251100313137792,12.9,10.0,,,
2026-09-21T09:50:05.956871+00:00,close,FLOKIUSDT,ICT/SMC Scalp Pro,short,2.71101e-05,2.7485783845933292e-05,,,,184433.1,,-0.06928853632539952,2989.639590362358,SL
2026-09-21T09:50:06.447747+00:00,close,FLOKIUSDT,ICT/SMC Scalp Pro,short,2.71101e-05,2.7485783845933292e-05,,,,184433.1,,-0.06928853632539952,2989.5703018260324,SL
2026-09-21T09:50:11.657459+00:00,close,FLOWUSDT,ICT/SMC Scalp Pro,short,0.031700000000000006,0.03216088866289929,,,,157.72,,-0.07269135991247502,2989.49761046612,SL
2026-09-21T09:50:12.124069+00:00,close,FLOWUSDT,ICT/SMC Scalp Pro,short,0.031700000000000006,0.03216088866289929,,,,157.73,,-0.072695968799104,2989.424914497321,SL
2026-09-21T09:50:19.655950+00:00,open,FLOWUSDT,ICT/SMC Scalp Pro,short,0.03225,,0.03278298241804177,0.03145052637293735,0.030651052745874693,310.07,10.0,,,
2026-09-21T09:50:36.956499+00:00,open,GRAMUSDT,ICT/SMC Scalp Pro,short,1.4264999999999999,,1.4366907291363598,1.4112139062954603,1.3959278125909207,7.01016,10.0,,,
2026-09-21T09:50:44.609751+00:00,close,HBARUSDT,ICT/SMC Scalp Pro,short,0.08915500000000001,0.08915500000000001,,,,56.0,,-0.0,2989.424914497321,SL
2026-09-21T09:50:48.021058+00:00,open,HBARUSDT,ICT/SMC Scalp Pro,short,0.089405,,0.09071037656239245,0.0874469351564113,0.08548887031282261,111.8,10.0,,,
2026-09-21T09:52:06.637984+00:00,open,LINKUSDT,ICT/SMC Scalp Pro,short,12.9835,,13.162125433878428,12.715561849182356,12.44762369836471,0.77,10.0,,,
2026-09-21T09:52:51.084971+00:00,close,MINAUSDT,ICT/SMC Scalp Pro,short,0.13233,0.12526361125922295,,,,37.7,,0.2664028555272951,2989.6913173528483,TP1
2026-09-21T09:53:54.465720+00:00,open,PORTALUSDT,ICT/SMC Scalp Pro,short,0.02105,,0.02151734818623225,0.02034897772065162,0.019647955441303246,475.0,10.0,,,
2026-09-21T09:54:32.487876+00:00,open,RSRUSDT,ICT/SMC Scalp Pro,short,0.00167,,0.0016905005152866494,0.001639249227070026,0.0016084984541400514,5988.02,10.0,,,
2026-09-21T09:55:42.765346+00:00,open,SUPERUSDT,ICT/SMC Scalp Pro,short,0.1426,,0.14419769301773053,0.14020346047340426,0.1378069209468085,70.1,10.0,,,
2026-09-21T09:55:50.191658+00:00,close,SYNUSDT,ICT/SMC Scalp Pro,short,0.2244,0.23119985969526458,,,,22.2,,-0.15095688523487383,2989.5403604676135,SL
2026-09-21T09:55:50.550547+00:00,close,SYNUSDT,ICT/SMC Scalp Pro,short,0.2244,0.23119985969526458,,,,22.3,,-0.1516368712044003,2989.388723596409,SL
2026-09-21T09:55:54.293862+00:00,open,SYNUSDT,ICT/SMC Scalp Pro,short,0.23275,,0.2398409253643163,0.22211361195352558,0.21147722390705118,42.9,10.0,,,
2026-09-21T09:56:12.136465+00:00,open,TRBUSDT,ICT/SMC Scalp Pro,short,18.8705,,19.10706648805738,18.51565026791393,18.160800535827857,0.5299,10.0,,,
2026-09-21T09:56:19.582282+00:00,open,TRXUSDT,ICT/SMC Scalp Pro,short,0.3444205,,0.3451527585833434,0.343322112124985,0.34222372424997,29.0,10.0,,,
2026-09-21T09:56:32.818039+00:00,close,TURBOUSDT,ICT/SMC Scalp Pro,long,0.000982405,0.00102148030376926,,,,5089.6,,0.19887766606402532,2989.587601262473,TP2
2026-09-21T09:56:38.227781+00:00,close,UNIUSDT,ICT/SMC Scalp Pro,short,9.2165,8.95046894790617,,,,0.54,,0.143656768130668,2989.731258030604,TP1
2026-09-21T10:03:49.625994+00:00,close,CHZUSDT,ICT/SMC Scalp Pro,short,0.015515,0.015682075366342214,,,,322.2,,-0.05383168303546148,2989.6774263475686,SL
2026-09-21T10:03:49.972335+00:00,close,CHZUSDT,ICT/SMC Scalp Pro,short,0.015515,0.015682075366342214,,,,322.3,,-0.05384839057209571,2989.6235779569965,SL
2026-09-21T10:05:07.982958+00:00,close,FILUSDT,ICT/SMC Scalp Pro,short,1.0091,0.9837870076656713,,,,4.95,,0.12529931205492767,2989.7488772690513,TP1
2026-09-21T10:10:49.078548+00:00,close,SUPERUSDT,ICT/SMC Scalp Pro,short,0.1426,0.14419769301773053,,,,35.0,,-0.05591925562056829,2989.6929580134306,SL
2026-09-21T10:10:49.561493+00:00,close,SUPERUSDT,ICT/SMC Scalp Pro,short,0.1426,0.14419769301773053,,,,35.0,,-0.05591925562056829,2989.63703875781,SL
2026-09-21T10:11:06.582181+00:00,close,THETAUSDT,ICT/SMC Scalp Pro,short,0.22105000000000002,0.22351966727364503,,,,22.6,,-0.0558144803843771,2989.5812242774255,SL
2026-09-21T10:11:06.909578+00:00,close,THETAUSDT,ICT/SMC Scalp Pro,short,0.22105000000000002,0.22351966727364503,,,,22.6,,-0.0558144803843771,2989.525409797041,SL
2026-09-21T10:11:47.349445+00:00,close,WOOUSDT,ICT/SMC Scalp Pro,short,0.012125,0.012257488450984753,,,,412.371,,-0.0546343950210336,2989.47077540202,SL
2026-09-21T10:11:47.671898+00:00,close,WOOUSDT,ICT/SMC Scalp Pro,short,0.012125,0.012257488450984753,,,,412.371,,-0.0546343950210336,2989.416141006999,SL
2026-09-21T10:11:52.293748+00:00,open,WOOUSDT,ICT/SMC Scalp Pro,short,0.01235,,0.012486084026652224,0.012145873960021666,0.011941747920043332,809.716,10.0,,,
2026-09-21T10:11:58.570893+00:00,close,YGGUSDT,ICT/SMC Scalp Pro,short,0.026000000000000002,0.026291404167029235,,,,192.3076,,-0.056039235991390886,2989.360101771008,SL
2026-09-21T10:11:58.920683+00:00,close,YGGUSDT,ICT/SMC Scalp Pro,short,0.026000000000000002,0.026291404167029235,,,,192.3076,,-0.056039235991390886,2989.304062535017,SL
2026-09-21T10:16:48.913117+00:00,close,ARBUSDT,ICT/SMC Scalp Pro,short,0.21839999999999998,0.2230716842056077,,,,22.8937,,-0.10695213669792115,2989.1971103983187,SL
2026-09-21T10:16:49.517434+00:00,close,ARBUSDT,ICT/SMC Scalp Pro,short,0.21839999999999998,0.2230716842056077,,,,22.8938,,-0.10695260386634171,2989.0901577944524,SL
2026-09-21T10:17:28.512770+00:00,open,BANDUSDT,ICT/SMC Scalp Pro,short,0.2085,,0.2104614642716267,0.20555780359255993,0.20261560718511984,47.96163,10.0,,,
2026-09-21T10:17:34.261282+00:00,open,BBUSDT,ICT/SMC Scalp Pro,short,0.0089,,0.009074091818151777,0.008638862272772335,0.00837772454554467,1123.5,10.0,,,
2026-09-21T10:17:40.281055+00:00,open,BEAMXUSDT,ICT/SMC Scalp Pro,short,0.0019245,,0.0019489923246352665,0.0018877615130471006,0.0018510230260942013,5196.1,10.0,,,
2026-09-21T10:18:48.917473+00:00,close,CKBUSDT,ICT/SMC Scalp Pro,short,0.0012735,0.0012876959393501198,,,,3926.18,,-0.05573581315765364,2989.0344219812946,SL
2026-09-21T10:18:49.470090+00:00,close,CKBUSDT,ICT/SMC Scalp Pro,short,0.0012735,0.0012876959393501198,,,,3926.19,,-0.055735955117047147,2988.9786860261775,SL
2026-09-21T10:18:53.682781+00:00,open,CKBUSDT,ICT/SMC Scalp Pro,short,0.0012935,,0.0013110918698351012,0.0012671121952473482,0.0012407243904946962,7730.96,10.0,,,
2026-09-21T10:19:30.681545+00:00,close,DYMUSDT,ICT/SMC Scalp Pro,short,0.0184,0.01882526143976622,,,,271.7,,-0.11554353318448188,2988.863142492993,SL
2026-09-21T10:19:31.205884+00:00,close,DYMUSDT,ICT/SMC Scalp Pro,short,0.0184,0.01882526143976622,,,,271.7,,-0.11554353318448188,2988.747598959809,SL
2026-09-21T10:19:40.321339+00:00,close,ENAUSDT,ICT/SMC Scalp Pro,long,0.21395,0.22369877418611972,,,,23.36,,0.22773136498775662,2988.9753303247967,TP1
2026-09-21T10:19:44.211591+00:00,open,ENAUSDT,Supertrend+ADX,short,0.22375,,0.23716471559780974,0.2036279266032854,0.18350585320657084,134.07,30.0,,,
2026-09-21T10:20:22.916600+00:00,open,FLOKIUSDT,ICT/SMC Scalp Pro,short,2.709005e-05,,2.7541745711118577e-05,2.6412506433322135e-05,2.573496286664427e-05,369139.2,10.0,,,
2026-09-21T10:20:34.962481+00:00,close,GALAUSDT,ICT/SMC Scalp Pro,short,0.0020085,0.0020411256892988528,,,,2489.4,,-0.08121839094056443,2988.894111933856,SL
2026-09-21T10:20:35.499193+00:00,close,GALAUSDT,ICT/SMC Scalp Pro,short,0.0020085,0.0020411256892988528,,,,2489.4,,-0.08121839094056443,2988.8128935429154,SL
2026-09-21T10:21:14.846161+00:00,close,IMXUSDT,ICT/SMC Scalp Pro,short,0.14615,0.14819726689610974,,,,34.2114,,-0.07003986668956855,2988.742853676226,SL
2026-09-21T10:21:15.451270+00:00,close,IMXUSDT,ICT/SMC Scalp Pro,short,0.14615,0.14819726689610974,,,,34.2114,,-0.07003986668956855,2988.6728138095364,SL
2026-09-21T10:21:18.606141+00:00,open,IMXUSDT,ICT/SMC Scalp Pro,short,0.1483,,0.15089928993308485,0.14440106510037273,0.14050213020074548,67.4308,10.0,,,
2026-09-21T10:21:53.711207+00:00,open,KSMUSDT,ICT/SMC Scalp Pro,short,4.625,,4.68816814074709,4.530247788879365,4.43549557775873,2.162162,10.0,,,
2026-09-21T10:22:13.405661+00:00,open,LQTYUSDT,ICT/SMC Scalp Pro,short,0.22965000000000002,,0.2323910467199198,0.22553842992012033,0.2214268598402406,43.544,10.0,,,
2026-09-21T10:24:29.393775+00:00,open,RLCUSDT,ICT/SMC Scalp Pro,short,0.35409999999999997,,0.35991581311976256,0.34537628032035617,0.33665256064071236,28.2406,10.0,,,
2026-09-21T10:24:48.109139+00:00,close,RUNEUSDT,ICT/SMC Scalp Pro,short,0.5852999999999999,0.5928179754930568,,,,8.5,,-0.06390279169098351,2988.6089110178455,SL
2026-09-21T10:24:48.668887+00:00,close,RUNEUSDT,ICT/SMC Scalp Pro,short,0.5852999999999999,0.5928179754930568,,,,8.5,,-0.06390279169098351,2988.5450082261546,SL
2026-09-21T10:25:06.201233+00:00,open,SANDUSDT,ICT/SMC Scalp Pro,short,0.041694999999999996,,0.04226629277175831,0.04083806084236252,0.03998112168472506,239.8,10.0,,,
2026-09-21T10:25:44.204116+00:00,close,STRKUSDT,ICT/SMC Scalp Pro,short,0.05,0.04750806735938343,,,,100.0,,0.2491932640616576,2988.794201490216,TP1
2026-09-21T10:26:01.488924+00:00,close,SUPERUSDT,Supertrend+ADX,short,0.14345,0.14663776375690973,,,,104.5,,-0.3331213125970678,2988.461080177619,SL
2026-09-21T10:26:02.014055+00:00,close,SUPERUSDT,Supertrend+ADX,short,0.14345,0.14663776375690973,,,,104.6,,-0.33344008897275873,2988.1276400886463,SL
2026-09-21T10:26:05.157438+00:00,open,SUPERUSDT,ICT/SMC Scalp Pro,short,0.14734999999999998,,0.14957377558237245,0.1440143366264413,0.14067867325288264,67.8,10.0,,,
2026-09-21T10:26:36.795173+00:00,open,TURBOUSDT,ICT/SMC Scalp Pro,short,0.0010145549999999999,,0.0010289555271703107,0.0009929542092445337,0.0009713534184890674,9856.5,10.0,,,
2026-09-21T10:26:49.192493+00:00,open,WUSDT,ICT/SMC Scalp Pro,short,0.012,,0.01222231492788135,0.011666527608177978,0.011333055216355957,833.3,10.0,,,
2026-09-21T10:27:02.478809+00:00,close,XLMUSDT,ICT/SMC Scalp Pro,short,0.2066765,0.20944029776454232,,,,24.1,,-0.0666075261254695,2988.0610325625207,SL
2026-09-21T10:27:03.045599+00:00,close,XLMUSDT,ICT/SMC Scalp Pro,short,0.2066765,0.20944029776454232,,,,24.1,,-0.0666075261254695,2987.994425036395,SL
2026-09-21T10:27:12.762256+00:00,close,ZECUSDT,ICT/SMC Scalp Pro,short,1528.719,1528.719,,,,0.00327,,-0.0,2987.994425036395,SL
2026-09-21T10:32:03.215852+00:00,close,APEUSDT,ICT/SMC Scalp Pro,short,0.14145,0.1429659089957105,,,,35.34,,-0.053572223908408954,2987.940852812487,SL
2026-09-21T10:32:03.718894+00:00,close,APEUSDT,ICT/SMC Scalp Pro,short,0.14145,0.1429659089957105,,,,35.34,,-0.053572223908408954,2987.8872805885785,SL
2026-09-21T10:32:37.525088+00:00,close,AXSUSDT,ICT/SMC Scalp Pro,short,1.0465,1.0575809198857526,,,,4.77,,-0.052855987855040185,2987.8344246007237,SL
